song,days_on_chart,avg_rank,best_rank,worst_rank,rank_volatility,avg_popularity,duration_min,days_norm,rank_norm,volatility_norm,best_rank_norm,performance_score
Thinkin Bout You,7,43.57142857142857,36,50,5.5334480768366845,87.57142857142857,3.3457666666666666,0.013059701492537313,0.5642857142857143,0.8136791115011962,0.64,0.41143880667250765
American Kids,3,43.666666666666664,43,44,0.5773502691896247,78.0,3.0493333333333332,0.005597014925373134,0.5633333333333334,0.9805596052160066,0.5700000000000001,0.4111815824121479
SWEET ★ HONEY ★ BUCKIIN',2,41.5,37,46,6.363961030678928,71.0,4.936416666666666,0.0037313432835820895,0.585,0.7857142857142857,0.63,0.41062739872068227
Snowman,5,43.6,38,50,4.277849927241488,94.0,2.765,0.009328358208955223,0.5640000000000001,0.855957300359484,0.62,0.41026065540908274
The Manuscript,5,42.8,36,49,6.300793600809346,79.8,3.7457166666666666,0.009328358208955223,0.5720000000000001,0.787841243714805,0.64,0.41024904974461485
Sweet Dreams,4,43.5,42,46,1.9148542155126762,75.25,2.8878166666666667,0.007462686567164179,0.565,0.9355235047251114,0.5800000000000001,0.40991429077101865
Happy Holiday / The Holiday Season,4,42.25,38,50,5.678908345800273,72.0,2.6166666666666667,0.007462686567164179,0.5775,0.8087812094737022,0.62,0.4096150612458777
Selfish,2,44.0,44,44,0.0,73.0,3.8221833333333333,0.0037313432835820895,0.56,1.0,0.56,0.40930597014925374
One Thing At A Time,10,45.4,38,49,3.747591819348052,82.3,3.4477333333333333,0.018656716417910446,0.546,0.8738120195914172,0.62,0.4090110527054104
cardigan,13,45.53846153846154,36,50,5.4713707090543044,91.53846153846153,3.9926666666666666,0.024253731343283583,0.5446153846153846,0.815769365202012,0.64,0.40868112710573506
back at it,1,44.0,44,44,0.0,67.0,3.102883333333333,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Popular,1,44.0,44,44,0.0,75.0,4.025016666666667,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Disturbia,1,44.0,44,44,0.0,79.0,3.9771,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Come Monday,1,44.0,44,44,0.0,59.0,3.19555,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Sign Me Up,1,44.0,44,44,0.0,44.0,3.3156166666666667,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Tú Con Él,1,44.0,44,44,0.0,69.0,4.81885,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
I Love This Bar,1,44.0,44,44,0.0,70.0,5.588883333333333,0.0018656716417910447,0.56,1.0,0.56,0.4086529850746269
Have Yourself A Merry Little Christmas - Remastered 1999,3,43.333333333333336,42,46,2.3094010767585034,84.0,3.4433333333333334,0.005597014925373134,0.5666666666666667,0.9222384208640261,0.5800000000000001,0.4085161306436165
Last Time I Saw You,3,42.666666666666664,34,49,7.76745346515403,76.0,3.605783333333333,0.005597014925373134,0.5733333333333334,0.738456237249459,0.6599999999999999,0.40847124561549314
KING,2,41.5,36,47,7.7781745930520225,76.5,2.6143666666666667,0.0037313432835820895,0.585,0.7380952380952381,0.64,0.4078654939587775
Nine Ball,3,43.333333333333336,36,47,6.350852961085883,46.333333333333336,2.832333333333333,0.005597014925373134,0.5666666666666667,0.7861556573760717,0.64,0.4069078542948211
BEST INTEREST,3,44.333333333333336,44,45,0.5773502691896263,82.33333333333333,2.1320166666666664,0.005597014925373134,0.5566666666666666,0.9805596052160065,0.56,0.40684824907881456
I Want a Hippopotamus for Christmas (Hippo the Hero),3,44.333333333333336,44,45,0.5773502691896263,83.0,2.5911,0.005597014925373134,0.5566666666666666,0.9805596052160065,0.56,0.40684824907881456
Robin,4,42.75,37,49,6.652067347825035,78.5,4.014883333333334,0.007462686567164179,0.5725,0.7760132414020622,0.63,0.4065882644387137
Purple Gas,2,41.0,34,48,9.899494936611665,65.0,3.0025333333333335,0.0037313432835820895,0.5900000000000001,0.6666666666666666,0.6599999999999999,0.4064726368159204
we fell in love in october,11,46.63636363636363,38,50,3.748939243912264,86.72727272727273,3.0692166666666667,0.020522388059701493,0.5336363636363637,0.8737666494463462,0.62,0.40533222803825747
KEHLANI,7,44.857142857142854,43,48,1.8644544714716094,87.71428571428571,2.0393333333333334,0.013059701492537313,0.5514285714285714,0.9372205523813736,0.5700000000000001,0.4052929507605254
Heavy Is the Crown,2,44.5,44,45,0.7071067811865476,80.5,2.783533333333333,0.0037313432835820895,0.5549999999999999,0.9761904761904762,0.56,0.40517501776830134
Whiskey Glasses,9,46.22222222222222,39,50,3.38296385503074,85.33333333333333,3.9057666666666666,0.016791044776119403,0.5377777777777778,0.886089681790418,0.61,0.4047080560729058
FRIED,3,45.0,45,45,0.0,47.333333333333336,2.9873444444444446,0.005597014925373134,0.55,1.0,0.55,0.40445895522388065
Cobra,3,45.0,45,45,0.0,46.0,2.815533333333333,0.005597014925373134,0.55,1.0,0.55,0.40445895522388065
Wind Up Missin’ You,13,46.07692307692308,41,50,3.2005608482873353,71.6923076923077,2.7689384615384616,0.024253731343283583,0.5392307692307692,0.8922315105036122,0.5900000000000001,0.4044427262512797
Romantic Homicide,22,47.72727272727273,43,50,2.051290376273482,90.31818181818181,2.2105,0.041044776119402986,0.5227272727272727,0.930929460226396,0.5700000000000001,0.4044131631189761
(There's No Place Like) Home for the Holidays - 1959 Version,2,45.0,45,45,0.0,70.0,2.93155,0.0037313432835820895,0.55,1.0,0.55,0.4038059701492538
Corazón de Piedra,8,45.5,42,49,2.449489742783178,88.25,3.2261333333333333,0.014925373134328358,0.5449999999999999,0.9175213901157677,0.5800000000000001,0.40372601960859167
Lover,2,40.0,30,50,14.142135623730951,92.5,3.6884333333333332,0.0037313432835820895,0.6,0.5238095238095237,0.7,0.40368692253020605
What Is This Feeling?,1,45.0,45,45,0.0,73.0,3.8157833333333335,0.0018656716417910447,0.55,1.0,0.55,0.4031529850746268
Of Course (Bonus Track),1,45.0,45,45,0.0,68.0,3.4827666666666666,0.0018656716417910447,0.55,1.0,0.55,0.4031529850746268
Doctor (Work It Out) [feat. Miley Cyrus],1,45.0,45,45,0.0,73.0,3.0370166666666667,0.0018656716417910447,0.55,1.0,0.55,0.4031529850746268
MY HOUSE,2,43.5,40,47,4.949747468305833,41.0,4.38235,0.0037313432835820895,0.565,0.8333333333333333,0.6,0.402389303482587
"Santa, Can’t You Hear Me",4,45.25,42,47,2.3629078131263053,87.0,4.044066666666667,0.007462686567164179,0.5475,0.920436755334272,0.5800000000000001,0.40228061583193464
I Saw Mommy Kissing Santa Claus,3,43.666666666666664,41,49,4.618802153517006,83.0,3.0211,0.005597014925373134,0.5633333333333334,0.8444768417280522,0.5900000000000001,0.4015733060633525
The Way Back,3,44.333333333333336,36,50,7.371114795831993,67.66666666666667,3.092,0.005597014925373134,0.5566666666666666,0.7518016544267954,0.64,0.3999724539998934
LA PEOPLE II,4,45.25,42,49,3.304037933599835,60.5,2.3510666666666666,0.007462686567164179,0.5475,0.88874725580257,0.5800000000000001,0.39911166587876445
I Ain't Worried,3,45.666666666666664,43,47,2.309401076758502,95.0,2.47475,0.005597014925373134,0.5433333333333333,0.9222384208640261,0.5700000000000001,0.39834946397694987
You Should Probably Leave,2,46.0,46,46,0.0,86.0,3.5582166666666666,0.0037313432835820895,0.54,1.0,0.54,0.39830597014925373
just like me,2,46.0,46,46,0.0,73.5,3.8556333333333335,0.0037313432835820895,0.54,1.0,0.54,0.39830597014925373
She Calls Me Back (with Kacey Musgraves),1,46.0,46,46,0.0,31.0,4.066033333333333,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Psycho Killer - 2005 Remaster,1,46.0,46,46,0.0,78.0,4.356883333333333,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Memphis; The Blues (feat. John Moreland),1,46.0,46,46,0.0,63.0,3.1646666666666667,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
All The Stars (with SZA),1,46.0,46,46,0.0,87.0,3.8697666666666666,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Baby Please,1,46.0,46,46,0.0,66.0,2.972,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Two Faced,1,46.0,46,46,0.0,69.0,3.0597333333333334,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Blinding Lights,1,46.0,46,46,0.0,92.0,3.334,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
On The Radar Freestyle,1,46.0,46,46,0.0,72.0,4.588,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Yours,1,46.0,46,46,0.0,37.0,3.3239666666666667,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
BROTHER STONE (FEAT. KODAK BLACK),1,46.0,46,46,0.0,0.0,3.3806666666666665,0.0018656716417910447,0.54,1.0,0.54,0.3976529850746269
Knee Deep (feat. Jimmy Buffett),2,46.0,45,47,1.4142135623730951,77.5,3.386216666666667,0.0037313432835820895,0.54,0.9523809523809523,0.55,0.395544065387349
Heather,2,45.0,42,48,4.242640687119285,88.5,3.300666666666667,0.0037313432835820895,0.55,0.8571428571428572,0.5800000000000001,0.3955202558635395
The Kind of Love We Make,7,47.42857142857143,44,49,2.1491969707422407,83.57142857142857,3.7404333333333333,0.013059701492537313,0.5257142857142857,0.927632773708694,0.56,0.39333417289325745
No Pole,7,47.42857142857143,44,50,2.2990681342044397,82.14285714285714,3.1268833333333332,0.013059701492537313,0.5257142857142857,0.922586349137816,0.56,0.39282953043616964
Jennifer’s Body,2,47.0,47,47,0.0,0.0,2.6419166666666665,0.0037313432835820895,0.53,1.0,0.53,0.3928059701492538
RELOJ,2,47.0,47,47,0.0,31.5,3.8700833333333335,0.0037313432835820895,0.53,1.0,0.53,0.3928059701492538
Winter Wonderland - Remastered,3,46.666666666666664,46,48,1.154700538379251,74.0,2.3746666666666667,0.005597014925373134,0.5333333333333334,0.9611192104320131,0.54,0.39273754293374863
Wild Ones (feat. Jelly Roll),3,46.666666666666664,46,48,1.1547005383792526,84.0,2.356116666666667,0.005597014925373134,0.5333333333333334,0.961119210432013,0.54,0.39273754293374863
I might say something stupid featuring the 1975 & jon hopkins,1,47.0,47,47,0.0,65.0,4.176716666666667,0.0018656716417910447,0.53,1.0,0.53,0.3921529850746268
57,1,47.0,47,47,0.0,69.0,4.968833333333333,0.0018656716417910447,0.53,1.0,0.53,0.3921529850746268
Dead or Alive,1,47.0,47,47,0.0,30.0,2.04145,0.0018656716417910447,0.53,1.0,0.53,0.3921529850746268
"Your Needs, My Needs",1,47.0,47,47,0.0,64.0,3.4646666666666666,0.0018656716417910447,0.53,1.0,0.53,0.3921529850746268
Watch This - ARIZONATEARS Pluggnb Remix,3,47.0,46,48,1.0,89.0,2.7189833333333335,0.005597014925373134,0.53,0.9663282485149263,0.54,0.39209178007537326
DOS DÍAS,9,48.0,45,50,1.732050807568877,88.0,2.5654666666666666,0.016791044776119403,0.52,0.9416788156480196,0.55,0.3920447472364438
When It Rains It Pours,6,47.166666666666664,43,50,3.311595788538611,84.5,4.012666666666667,0.011194029850746268,0.5283333333333333,0.8884927695893112,0.5700000000000001,0.391683854073359
Don’t Blame Me,6,46.833333333333336,45,50,2.4832774042918886,91.33333333333333,3.9402166666666667,0.011194029850746268,0.5316666666666666,0.9163837003741846,0.55,0.391639613818513
Never Love You Again (Feat. Sierra Ferrell),3,46.333333333333336,39,50,6.350852961085883,56.333333333333336,3.11435,0.005597014925373134,0.5366666666666666,0.7861556573760717,0.61,0.39040785429482106
Cry,2,47.0,46,48,1.4142135623730951,74.0,3.1059833333333335,0.0037313432835820895,0.53,0.9523809523809523,0.54,0.390044065387349
Talk talk featuring troye sivan,2,47.0,46,48,1.4142135623730951,67.5,2.8846,0.0037313432835820895,0.53,0.9523809523809523,0.54,0.390044065387349
if u think i'm pretty,6,47.833333333333336,46,50,1.3291601358251257,85.33333333333333,2.13675,0.011194029850746268,0.5216666666666667,0.9552448502226296,0.54,0.3900257288033575
misses,2,47.5,47,48,0.7071067811865476,85.0,1.2396333333333334,0.0037313432835820895,0.525,0.9761904761904762,0.53,0.3886750177683014
NEW DROP,4,48.0,46,49,1.4142135623730951,84.5,3.6222166666666666,0.007462686567164179,0.52,0.9523809523809523,0.54,0.3878500355366027
Like Crazy,2,48.0,48,48,0.0,84.0,3.53735,0.0037313432835820895,0.52,1.0,0.52,0.3873059701492537
It's Getting Hot,2,48.0,48,48,0.0,79.5,2.2404,0.0037313432835820895,0.52,1.0,0.52,0.3873059701492537
Do You Hear What I Hear? - Remastered 2006,2,48.0,48,48,0.0,83.0,2.7611,0.0037313432835820895,0.52,1.0,0.52,0.3873059701492537
Overcompensate,1,48.0,48,48,0.0,76.0,3.933333333333333,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
I'm Shipping Up To Boston,1,48.0,48,48,0.0,74.0,2.56,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
PROMOTION,1,48.0,48,48,0.0,0.0,2.6479333333333335,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
Fallin 4 U,1,48.0,48,48,0.0,69.0,3.8438166666666667,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
ROSA PASTEL,1,48.0,48,48,0.0,68.0,3.4042166666666667,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
Rehab,1,48.0,48,48,0.0,68.0,4.0845,0.0018656716417910447,0.52,1.0,0.52,0.38665298507462686
Belong Together,3,48.0,47,49,1.0,93.0,2.47195,0.005597014925373134,0.52,0.9663282485149263,0.53,0.3865917800753732
Nonsense,3,48.0,45,50,2.6457513110645907,84.33333333333333,2.7274666666666665,0.005597014925373134,0.52,0.9109129193625252,0.55,0.38505024716013314
Lonely Road (with Jelly Roll),2,49.0,49,49,0.0,52.5,3.1559333333333335,0.0037313432835820895,0.51,1.0,0.51,0.38180597014925377
Out Of My Hands,2,49.0,49,49,0.0,71.5,4.050666666666666,0.0037313432835820895,0.51,1.0,0.51,0.38180597014925377
Princess Diana (with Nicki Minaj),2,49.0,49,49,0.0,87.0,2.86875,0.0037313432835820895,0.51,1.0,0.51,0.38180597014925377
Thick Of It (feat. Trippie Redd),2,48.0,46,50,2.8284271247461903,75.0,2.6807,0.0037313432835820895,0.52,0.9047619047619048,0.54,0.38178216062544423
on one tonight,3,48.666666666666664,48,50,1.154700538379251,81.33333333333333,1.5126666666666668,0.005597014925373134,0.5133333333333334,0.9611192104320131,0.52,0.3817375429337486
Ain't No Sunshine,1,49.0,49,49,0.0,86.0,2.0848833333333334,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
Big Difference,1,49.0,49,49,0.0,69.0,3.1862333333333335,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
Danger (Spider) (Offset & JID),1,49.0,49,49,0.0,70.0,3.4211,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
Abracadabra (feat. Travis Scott),1,49.0,49,49,0.0,69.0,4.1288833333333335,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
M-E-X-I-C-O (Feat. Billy Strings),1,49.0,49,49,0.0,34.0,2.5988,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
Lyft Em Up,1,49.0,49,49,0.0,63.0,2.7432333333333334,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
World Tour (Aquafina),1,49.0,49,49,0.0,68.0,2.5951833333333334,0.0018656716417910447,0.51,1.0,0.51,0.3811529850746268
Dawns (feat. Maggie Rogers),4,49.5,49,50,0.5773502691896247,84.0,4.8482,0.007462686567164179,0.505,0.9805596052160066,0.51,0.3794179008201081
Here Comes Santa Claus (Right Down Santa Claus Lane),3,49.333333333333336,49,50,0.5773502691896263,85.0,1.9304333333333332,0.005597014925373134,0.5066666666666666,0.9805596052160065,0.51,0.37934824907881454
Favorite Song,2,50.0,50,50,0.0,86.0,3.4771666666666667,0.0037313432835820895,0.5,1.0,0.5,0.3763059701492537
Mistletoe And Holly - Remastered 1999,2,50.0,50,50,0.0,81.0,2.2737666666666665,0.0037313432835820895,0.5,1.0,0.5,0.3763059701492537
Si No Quieres No,1,50.0,50,50,0.0,89.0,2.4501833333333334,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
"Changes In Latitudes, Changes In Attitudes",1,50.0,50,50,0.0,58.0,3.288883333333333,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
TQG,1,50.0,50,50,0.0,96.0,3.2988833333333334,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
She Stank,1,50.0,50,50,0.0,63.0,2.0968333333333335,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
TV,1,50.0,50,50,0.0,81.0,4.689666666666667,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
Ain't No Mountain High Enough,1,50.0,50,50,0.0,87.0,2.5277666666666665,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
PRESS THE BUTTON,1,50.0,50,50,0.0,66.0,2.8376,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
(Don't Fear) The Reaper,1,50.0,50,50,0.0,77.0,5.1353333333333335,0.0018656716417910447,0.5,1.0,0.5,0.37565298507462686
